typeID;groupID;marketGroupID;typeName
2321;1034;1335;Polyaramids
2327;1034;1335;Microfiber Shielding
2328;1034;1335;Water-Cooled CPU
2329;1034;1335;Biocells
2331;57;688;Shield Power Relay I
2332;137;326;Shield Power Relay I Blueprint
2333;49;714;Survey Scanner II
2341;82;672;Passive Targeter II
2344;1040;1336;Condensates
2345;1040;1336;Camera Drones
2346;1040;1336;Synthetic Synapses
2348;1040;1336;Gel-Matrix Biopaste
2349;1040;1336;Supercomputers
2351;1040;1336;Smartfab Units
2352;1040;1336;Nuclear Reactors
2354;1040;1336;Neocoms
2355;63;1053;Small Hull Repairer II
2358;1040;1336;Biotech Research Reports
2360;1040;1336;Industrial Explosives
2361;1040;1336;Hermetic Membranes
2363;205;647;Heat Sink I
2364;205;647;Heat Sink II
2366;1040;1336;Hazmat Detection Systems
2367;1040;1336;Cryoprotectant Solution
2368;314;20;Broken Organic Mortar Applicators
2369;314;20;Broken Sterile Conduits
2371;314;20;Broken Nano-Factory
2373;314;20;Broken Self-Harmonizing Power Core
2374;314;20;Broken Recursive Computing Module
2375;314;20;Broken Broadcast Node
2376;314;20;Broken Integrity Response Drones
2377;314;20;Broken Wetware Mainframe
2389;1042;1334;Plasmoids
2390;1042;1334;Electrolytes
2392;1042;1334;Oxidizing Compound
2393;1042;1334;Bacteria
2395;1042;1334;Proteins
2396;1042;1334;Biofuels
2397;1042;1334;Industrial Fibers
2398;1042;1334;Reactive Metals
2399;1042;1334;Precious Metals
2400;1042;1334;Toxic Metals
2401;1042;1334;Chiral Structures
2403;1044;1323;Advanced Planetology
2404;509;640;Standard Missile Launcher II
2405;136;340;Standard Missile Launcher II Blueprint
2406;1044;1323;Planetology
2410;510;642;Heavy Missile Launcher II
2411;136;340;Heavy Missile Launcher II Blueprint
2420;508;644;Siege Missile Launcher II
2421;136;340;Siege Missile Launcher II Blueprint
2436;100;839;Wasp II
2437;176;359;Wasp II Blueprint
2444;100;839;Ogre I
2445;176;359;Ogre I Blueprint
2446;100;839;Ogre II
2447;176;359;Ogre II Blueprint
2454;100;837;Hobgoblin I
2455;176;359;Hobgoblin I Blueprint
2456;100;837;Hobgoblin II
2457;176;359;Hobgoblin II Blueprint
2463;1034;1335;Nanites
2464;100;837;Hornet I
2465;176;359;Hornet I Blueprint
2466;100;837;Hornet II
2467;176;359;Hornet II Blueprint
2476;100;839;Berserker I
2477;176;359;Berserker I Blueprint
2478;100;839;Berserker II
2479;176;359;Berserker II Blueprint
2486;100;837;Warrior I
2487;176;359;Warrior I Blueprint
2488;100;837;Warrior II
2489;176;359;Warrior II Blueprint
2495;1044;1323;Interplanetary Consolidation
2505;1044;1323;Command Center Upgrades
2506;89;923;Mjolnir Torpedo
2507;166;390;Mjolnir Torpedo Blueprint
2508;89;923;Nova Torpedo
2509;166;390;Nova Torpedo Blueprint
2510;89;923;Inferno Torpedo
2511;166;390;Inferno Torpedo Blueprint
2512;387;922;Mjolnir Rocket
2513;166;318;Mjolnir Rocket Blueprint
2514;387;922;Inferno Rocket
2515;166;318;Inferno Rocket Blueprint
2516;387;922;Nova Rocket
2517;166;318;Nova Rocket Blueprint
2524;1027;1322;Barren Command Center
2525;1027;1322;Oceanic Command Center
2529;295;550;Explosion Dampening Amplifier I
2530;296;326;Explosion Dampening Amplifier I Blueprint
2531;295;550;Explosion Dampening Amplifier II
2533;1027;1322;Ice Command Center
2534;1027;1322;Gas Command Center
2537;295;550;Heat Dissipation Amplifier I
2538;296;326;Heat Dissipation Amplifier I Blueprint
2539;295;550;Heat Dissipation Amplifier II
2545;295;550;Kinetic Deflection Amplifier I
2546;296;326;Kinetic Deflection Amplifier I Blueprint
2547;295;550;Kinetic Deflection Amplifier II
2549;1027;1322;Lava Command Center
2550;1027;1322;Storm Command Center
2551;1027;1322;Plasma Command Center
2553;295;550;Magnetic Scattering Amplifier II
2559;201;716;ECM - Phase Inverter II
2563;201;715;ECM - Ion Field Projector II
2567;201;719;ECM - Multispectral Jammer II
2571;201;717;ECM - Spatial Destabilizer II
2575;201;718;ECM - White Noise Generator II
2579;203;720;Gravimetric Backup Array I
2580;203;720;Gravimetric Backup Array II
2583;203;721;LADAR Backup Array I
2584;203;721;LADAR Backup Array II
2587;203;723;Magnetometric Backup Array I
2588;203;723;Magnetometric Backup Array II
2591;203;724;Multi Sensor Backup Array I
2592;203;724;Multi Sensor Backup Array II
2603;763;1196;Nanofiber Internal Structure I
2604;158;335;Nanofiber Internal Structure I Blueprint
2605;763;1196;Nanofiber Internal Structure II
2613;653;927;Mjolnir Fury Light Missile
2621;656;925;Inferno Fury Cruise Missile
2629;655;926;Trauma Fury Heavy Missile
2637;656;918;Inferno Precision Cruise Missile
2647;653;917;Inferno Precision Light Missile
2655;655;919;Nova Precision Heavy Missile
2679;654;973;Trauma Rage Assault Missile
2735;1045;1356;Infrastructure Hub Blueprint
2736;857;1344;Warp Disruption Battery Blueprint
2737;1045;1356;Territorial Claim Unit Blueprint
2738;1045;1356;Sovereignty Blockade Unit Blueprint
2739;912;1358;Nanite Repair Paste Blueprint
2740;857;1344;Warp Scrambling Battery Blueprint
2741;858;1344;Stasis Webification Battery Blueprint
2742;1048;1355;Biochemical Silo Blueprint
2743;1048;1355;Catalyst Silo Blueprint
2744;1048;1355;Coupling Array Blueprint
2745;1048;1355;General Storage Blueprint
2746;1048;1355;Hazardous Chemical Silo Blueprint
2747;1048;1355;Hybrid Polymer Silo Blueprint
2748;1048;1355;Silo Blueprint
2749;1048;1340;Advanced Large Ship Assembly Array Blueprint
2750;1048;1341;Capital Ship Maintenance Array Blueprint
2751;1048;1340;Advanced Medium Ship Assembly Array Blueprint
2752;1048;1341;Ship Maintenance Array Blueprint
2753;1048;1340;Advanced Small Ship Assembly Array Blueprint
2754;1048;1340;Ammunition Assembly Array Blueprint
2755;1048;1354;Ballistic Deflection Array Blueprint
2756;1048;1340;Capital Ship Assembly Array Blueprint
2757;1048;1354;Explosion Dampening Array Blueprint
2758;1048;1340;Component Assembly Array Blueprint
2759;1048;1354;Heat Dissipation Array Blueprint
2760;1048;1340;Drone Assembly Array Blueprint
2761;1048;1354;Photon Scattering Array Blueprint
2762;1048;1359;Drug Lab Blueprint
2763;1048;1344;Sensor Dampening Battery Blueprint
2764;1048;1340;Equipment Assembly Array Blueprint
2765;1048;1353;Intensive Refining Array Blueprint
2766;1048;1340;Large Ship Assembly Array Blueprint
2767;1048;1353;Medium Intensive Refining Array Blueprint
2768;1048;1340;Medium Ship Assembly Array Blueprint
2769;1048;1353;Refining Array Blueprint
2770;1048;1340;Rapid Equipment Assembly Array Blueprint
2771;1048;1340;Small Ship Assembly Array Blueprint
2772;1048;1340;Subsystem Assembly Array Blueprint
2773;1048;1340;X-Large Ship Assembly Array Blueprint
2774;841;1339;Amarr Control Tower Blueprint
2775;841;1339;Amarr Control Tower Medium Blueprint
2776;841;1339;Amarr Control Tower Small Blueprint
2777;841;1339;Caldari Control Tower Blueprint
2778;841;1339;Caldari Control Tower Medium Blueprint
2779;841;1339;Caldari Control Tower Small Blueprint
2780;841;1339;Gallente Control Tower Blueprint
2781;841;1339;Gallente Control Tower Medium Blueprint
2782;841;1339;Gallente Control Tower Small Blueprint
2783;841;1339;Minmatar Control Tower Blueprint
2784;841;1339;Minmatar Control Tower Medium Blueprint
2785;841;1339;Minmatar Control Tower Small Blueprint
2786;1048;1352;Moon Harvesting Array Blueprint
2787;1048;1341;Corporate Hangar Array Blueprint
2788;1048;1342;Cynosural Generator Array Blueprint
2789;1048;1343;Cynosural System Jammer Blueprint
2790;1048;1351;Biochemical Reactor Array Blueprint
2791;1048;1351;Complex Reactor Array Blueprint
2792;856;1344;Ion Field Projection Battery Blueprint
2793;1048;1351;Medium Biochemical Reactor Array Blueprint
2794;856;1344;Phase Inversion Battery Blueprint
2795;1048;1351;Polymer Reactor Array Blueprint
2796;856;1344;Spatial Destabilization Battery Blueprint
2797;1048;1351;Simple Reactor Array Blueprint
2798;856;1344;White Noise Generation Battery Blueprint
2799;860;1345;Energy Neutralizing Battery Blueprint
2800;1048;1346;Jump Bridge Blueprint
2801;657;929;Nova Javelin Torpedo
2803;855;1347;Large Blaster Battery Blueprint
2804;855;1347;Large Railgun Battery Blueprint
2805;854;1350;Large Artillery Battery Blueprint
2806;855;1347;Medium Blaster Battery Blueprint
2807;854;1350;Large AutoCannon Battery Blueprint
2808;855;1347;Medium Railgun Battery Blueprint
2810;854;1350;Medium Artillery Battery Blueprint
2811;657;931;Inferno Rage Torpedo
2813;855;1347;Small Blaster Battery Blueprint
2814;854;1350;Medium AutoCannon Battery Blueprint
2815;855;1347;Small Railgun Battery Blueprint
2816;854;1350;Small Artillery Battery Blueprint
2817;648;930;Mjolnir Rage Rocket
2819;854;1350;Small AutoCannon Battery Blueprint
2820;891;1359;Experimental Laboratory Blueprint
2821;891;1359;Mobile Laboratory Blueprint
2822;871;1349;Citadel Torpedo Battery Blueprint
2823;871;1349;Cruise Missile Battery Blueprint
2824;871;1349;Torpedo Battery Blueprint
2825;853;1348;Small Pulse Laser Battery Blueprint
2826;853;1348;Small Beam Laser Battery Blueprint
2827;853;1348;Medium Pulse Laser Battery Blueprint
2828;853;1348;Medium Beam Laser Battery Blueprint
2829;853;1348;Large Pulse Laser Battery Blueprint
2830;853;1348;Large Beam Laser Battery Blueprint
2834;324;1366;Utu
2836;358;1370;Adrestia
2863;28;1390;Primae
2865;55;579;1200mm Artillery Cannon II
2866;135;298;1200mm Artillery Cannon II Blueprint
2867;1041;1337;Broadcast Node
2868;1041;1337;Integrity Response Drones
2869;1041;1337;Nano-Factory
2870;1041;1337;Organic Mortar Applicators
2871;1041;1337;Recursive Computing Module
2872;1041;1337;Self-Harmonizing Power Core
2873;55;574;125mm Gatling AutoCannon II
2874;135;296;125mm Gatling AutoCannon II Blueprint
2875;1041;1337;Sterile Conduits
2876;1041;1337;Wetware Mainframe
2881;55;574;150mm Light AutoCannon II
2889;55;574;200mm AutoCannon II
2890;135;296;200mm AutoCannon II Blueprint
2897;55;575;220mm Vulcan AutoCannon II
2898;135;297;220mm Vulcan AutoCannon II Blueprint
2905;55;577;250mm Light Artillery Cannon II
2906;135;296;250mm Light Artillery Cannon II Blueprint
2913;55;575;425mm AutoCannon II
2914;135;297;425mm AutoCannon II Blueprint
2921;55;578;650mm Artillery Cannon II
2922;135;297;650mm Artillery Cannon II Blueprint
2929;55;576;800mm Repeating Artillery II
2937;55;575;Dual 180mm AutoCannon II
2938;135;297;Dual 180mm AutoCannon II Blueprint
2945;55;576;Dual 425mm AutoCannon II
2946;135;298;Dual 425mm AutoCannon II Blueprint
2953;55;576;Dual 650mm Repeating Artillery II
2954;135;298;Dual 650mm Repeating Artillery II Blueprint
2961;55;579;1400mm Howitzer Artillery II
2962;135;298;1400mm Howitzer Artillery II Blueprint
2969;55;578;720mm Howitzer Artillery II
2970;135;297;720mm Howitzer Artillery II Blueprint
2977;55;577;280mm Howitzer Artillery II
2978;135;296;280mm Howitzer Artillery II Blueprint
2985;53;569;Dual Heavy Beam Laser II
2986;133;295;Dual Heavy Beam Laser II Blueprint
2993;53;567;Dual Light Beam Laser II
2994;133;292;Dual Light Beam Laser II Blueprint
2998;28;1390;Noctis
3001;53;570;Dual Light Pulse Laser II
3002;133;292;Dual Light Pulse Laser II Blueprint
3009;53;568;Focused Medium Beam Laser II
3010;133;293;Focused Medium Beam Laser II Blueprint
3017;53;570;Gatling Pulse Laser II
3018;133;292;Gatling Pulse Laser II Blueprint
3025;53;568;Heavy Beam Laser II
3026;133;293;Heavy Beam Laser II Blueprint
3033;53;567;Medium Beam Laser II
3034;133;292;Medium Beam Laser II Blueprint
3039;108;1389;Noctis Blueprint
3041;53;570;Medium Pulse Laser II
3042;133;292;Medium Pulse Laser II Blueprint
3049;53;569;Mega Beam Laser II
3050;133;295;Mega Beam Laser II Blueprint
3057;53;573;Mega Pulse Laser II
3058;133;295;Mega Pulse Laser II Blueprint
3065;53;569;Tachyon Beam Laser II
3066;133;295;Tachyon Beam Laser II Blueprint
3074;74;564;150mm Railgun II
3075;154;291;150mm Railgun II Blueprint
3077;749;1158;Hardwiring - Zainou 'Gnome' KUA750
3078;749;1158;Hardwiring - Zainou 'Gnome' KUA1500
3079;749;1158;Hardwiring - Zainou 'Gnome' KUA3000
3080;749;1167;Hardwiring - Zainou 'Gnome' KVA750
3081;749;1167;Hardwiring - Zainou 'Gnome' KVA1500
3082;74;565;250mm Railgun II
3083;154;290;250mm Railgun II Blueprint
3084;749;1167;Hardwiring - Zainou 'Gnome' KVA3000
3085;749;1175;Hardwiring - Zainou 'Gnome' KXA750
3086;749;1175;Hardwiring - Zainou 'Gnome' KXA1500
3087;749;1175;Hardwiring - Zainou 'Gnome' KXA3000
3088;749;1184;Hardwiring - Zainou 'Gnome' KYA750
3089;749;1184;Hardwiring - Zainou 'Gnome' KYA1500
3090;74;566;425mm Railgun II
3091;154;289;425mm Railgun II Blueprint
3092;749;1184;Hardwiring - Zainou 'Gnome' KYA3000
3093;747;1165;Hardwiring - Eifyr and Co. 'Rogue' AY-0.5
3094;747;1165;Hardwiring - Eifyr and Co. 'Rogue' AY-1.5
3095;747;1165;Hardwiring - Eifyr and Co. 'Rogue' AY-2.5
3096;747;1157;Hardwiring - Eifyr and Co. 'Rogue' CY-0.5
3097;747;1157;Hardwiring - Eifyr and Co. 'Rogue' CY-1.5
3098;74;564;75mm Gatling Rail II
3099;154;291;75mm Gatling Rail II Blueprint
3100;747;1157;Hardwiring - Eifyr and Co. 'Rogue' CY-2.5
3101;747;1176;Hardwiring - Eifyr and Co. 'Rogue' DY-0.5
3102;747;1176;Hardwiring - Eifyr and Co. 'Rogue' DY-1.5
3103;747;1176;Hardwiring - Eifyr and Co. 'Rogue' DY-2.5
3104;747;1157;Hardwiring - Eifyr and Co. 'Rogue' EY-0.5
3105;747;1157;Hardwiring - Eifyr and Co. 'Rogue' EY-1.5
3106;74;565;Dual 150mm Railgun II
3107;154;290;Dual 150mm Railgun II Blueprint
3108;747;1157;Hardwiring - Eifyr and Co. 'Rogue' EY-2.5
3109;747;1157;Hardwiring - Eifyr and Co. 'Rogue' FY-0.5
3110;747;1157;Hardwiring - Eifyr and Co. 'Rogue' FY-1.5
3111;747;1157;Hardwiring - Eifyr and Co. 'Rogue' FY-2.5
3112;747;1182;Hardwiring - Eifyr and Co. 'Rogue' GY-0.5
3113;747;1182;Hardwiring - Eifyr and Co. 'Rogue' GY-1.5
3114;74;566;Dual 250mm Railgun II
3115;154;289;Dual 250mm Railgun II Blueprint
3116;747;1182;Hardwiring - Eifyr and Co. 'Rogue' GY-2.5
3117;747;1157;Hardwiring - Eifyr and Co. 'Rogue' HY-0.5
3118;747;1157;Hardwiring - Eifyr and Co. 'Rogue' HY-1.5
3119;747;1157;Hardwiring - Eifyr and Co. 'Rogue' HY-2.5
3120;747;1157;Hardwiring - Eifyr and Co. 'Rogue' MY-0.5
3121;747;1157;Hardwiring - Eifyr and Co. 'Rogue' MY-1.5
3122;74;563;Electron Blaster Cannon II
3123;154;289;Electron Blaster Cannon II Blueprint
3124;747;1157;Hardwiring - Eifyr and Co. 'Rogue' MY-2.5
3125;746;1173;Hardwiring - Zainou 'Deadeye' ZMA11
3126;746;1173;Hardwiring - Zainou 'Deadeye' ZMA110
3127;746;1173;Hardwiring - Zainou 'Deadeye' ZMA1100
3128;746;1164;Hardwiring - Zainou 'Deadeye' ZMC11
3129;746;1164;Hardwiring - Zainou 'Deadeye' ZMC110
3130;74;562;Heavy Electron Blaster II
3131;154;290;Heavy Electron Blaster II Blueprint
3132;746;1164;Hardwiring - Zainou 'Deadeye' ZMC1100
3133;746;1164;Hardwiring - Zainou 'Deadeye' ZML11
3134;746;1164;Hardwiring - Zainou 'Deadeye' ZML110
3135;746;1164;Hardwiring - Zainou 'Deadeye' ZML1100
3136;746;1189;Hardwiring - Zainou 'Deadeye' ZMM11
3137;746;1189;Hardwiring - Zainou 'Deadeye' ZMM110
3138;74;562;Heavy Ion Blaster II
3139;154;290;Heavy Ion Blaster II Blueprint
3140;746;1189;Hardwiring - Zainou 'Deadeye' ZMM1100
3141;746;1181;Hardwiring - Zainou 'Deadeye' ZMS11
3142;746;1181;Hardwiring - Zainou 'Deadeye' ZMS110
3143;746;1181;Hardwiring - Zainou 'Deadeye' ZMS1100
3144;746;1156;Hardwiring - Zainou 'Gnome' KTA11
3145;746;1156;Hardwiring - Zainou 'Gnome' KTA110
3146;74;562;Heavy Neutron Blaster II
3147;154;290;Heavy Neutron Blaster II Blueprint
3148;746;1156;Hardwiring - Zainou 'Gnome' KTA1100
3152;746;1173;Hardwiring - Zainou 'Snapshot' ZMD750
3153;746;1173;Hardwiring - Zainou 'Snapshot' ZMD1500
3154;74;563;Ion Blaster Cannon II
3155;154;289;Ion Blaster Cannon II Blueprint
3156;746;1173;Hardwiring - Zainou 'Snapshot' ZMD3000
3157;746;1164;Hardwiring - Zainou 'Snapshot' ZME750
3158;746;1164;Hardwiring - Zainou 'Snapshot' ZME1500
3159;746;1164;Hardwiring - Zainou 'Snapshot' ZME3000
3160;746;1189;Hardwiring - Zainou 'Snapshot' ZMF750
3161;746;1189;Hardwiring - Zainou 'Snapshot' ZMF1500
3162;74;561;Light Electron Blaster II
3163;154;291;Light Electron Blaster II Blueprint
3164;746;1189;Hardwiring - Zainou 'Snapshot' ZMF3000
3165;746;1164;Hardwiring - Zainou 'Snapshot' ZMH750
3166;746;1164;Hardwiring - Zainou 'Snapshot' ZMH1500
3167;746;1164;Hardwiring - Zainou 'Snapshot' ZMH3000
3168;746;1181;Hardwiring - Zainou 'Snapshot' ZMN750
3169;746;1181;Hardwiring - Zainou 'Snapshot' ZMN1500
3170;74;561;Light Ion Blaster II
3171;154;291;Light Ion Blaster II Blueprint
3172;746;1181;Hardwiring - Zainou 'Snapshot' ZMN3000
3173;746;1181;Hardwiring - Zainou 'Snapshot' ZMR750
3174;746;1181;Hardwiring - Zainou 'Snapshot' ZMR1500
3175;746;1181;Hardwiring - Zainou 'Snapshot' ZMR3000
3176;746;1156;Hardwiring - Zainou 'Snapshot' ZMT750
3177;746;1156;Hardwiring - Zainou 'Snapshot' ZMT1500
3178;74;561;Light Neutron Blaster II
3179;154;291;Light Neutron Blaster II Blueprint
3180;746;1156;Hardwiring - Zainou 'Snapshot' ZMT3000
3181;746;1156;Hardwiring - Zainou 'Snapshot' ZMU750
3182;746;1156;Hardwiring - Zainou 'Snapshot' ZMU1500
3183;746;1156;Hardwiring - Zainou 'Snapshot' ZMU3000
3184;257;377;ORE Industrial
3185;742;1171;Hardwiring - Eifyr and Co. 'Gunslinger' MX-0.5
3186;74;563;Neutron Blaster Cannon II
3187;154;289;Neutron Blaster Cannon II Blueprint
3188;742;1171;Hardwiring - Eifyr and Co. 'Gunslinger' MX-1.5
3189;742;1171;Hardwiring - Eifyr and Co. 'Gunslinger' MX-2.5
3190;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-0.5
3191;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-1.5
3192;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-2.5
3193;742;1180;Hardwiring - Eifyr and Co. 'Gunslinger' CX-0.5
3194;742;1180;Hardwiring - Eifyr and Co. 'Gunslinger' CX-1.5
3195;742;1180;Hardwiring - Eifyr and Co. 'Gunslinger' CX-2.5
3196;742;1186;Hardwiring - Eifyr and Co. 'Gunslinger' LX-0.5
3197;742;1186;Hardwiring - Eifyr and Co. 'Gunslinger' LX-1.5
3198;742;1186;Hardwiring - Eifyr and Co. 'Gunslinger' LX-2.5
3199;742;1155;Hardwiring - Eifyr and Co. 'Gunslinger' SX-0.5
3200;742;1155;Hardwiring - Eifyr and Co. 'Gunslinger' SX-1.5
3201;742;1155;Hardwiring - Eifyr and Co. 'Gunslinger' SX-2.5
3202;742;1155;Hardwiring - Inherent Implants 'Lancer' G0.5-Alpha
3203;742;1163;Hardwiring - Inherent Implants 'Lancer' G0.5-Beta
3204;742;1180;Hardwiring - Inherent Implants 'Lancer' G0.5-Delta
3205;742;1186;Hardwiring - Inherent Implants 'Lancer' G0.5-Epsilon
3206;742;1171;Hardwiring - Inherent Implants 'Lancer' G0.5-Gamma
3207;742;1155;Hardwiring - Inherent Implants 'Lancer' G1.5-Alpha
3208;742;1163;Hardwiring - Inherent Implants 'Lancer' G1.5-Beta
3209;742;1180;Hardwiring - Inherent Implants 'Lancer' G1.5-Delta
3210;742;1186;Hardwiring - Inherent Implants 'Lancer' G1.5-Epsilon
3211;742;1171;Hardwiring - Inherent Implants 'Lancer' G1.5-Gamma
3212;742;1155;Hardwiring - Inherent Implants 'Lancer' G2.5-Alpha
3213;742;1163;Hardwiring - Inherent Implants 'Lancer' G2.5-Beta
3214;742;1180;Hardwiring - Inherent Implants 'Lancer' G2.5-Delta
3215;742;1186;Hardwiring - Inherent Implants 'Lancer' G2.5-Epsilon
3216;742;1171;Hardwiring - Inherent Implants 'Lancer' G2.5-Gamma
3217;742;1180;Hardwiring - Zainou 'Deadeye' ZGA11
3218;101;158;Harvester Mining Drone
3220;742;1163;Hardwiring - Zainou 'Deadeye' ZGC110
3221;742;1163;Hardwiring - Zainou 'Deadeye' ZGC1100
3222;742;1186;Hardwiring - Zainou 'Deadeye' ZGL11
3223;742;1186;Hardwiring - Zainou 'Deadeye' ZGL110
